,dataset,type,step,accuracy,loss
1465,audio-mnist,ssh,732,100.0,0.0002744978992268443
1466,audio-mnist,cls,733,100.0,0.007211859337985516
1467,audio-mnist,ssh,733,100.0,0.00039019339601509273
1468,audio-mnist,cls,734,100.0,0.005130338482558727
1469,audio-mnist,ssh,734,100.0,0.0010213624918833375
1470,audio-mnist,cls,735,99.21875,0.014070016331970692
1471,audio-mnist,ssh,735,100.0,0.0004873111902270466
1472,audio-mnist,cls,736,100.0,0.006886735558509827
1473,audio-mnist,ssh,736,100.0,0.0001496765180490911
1474,audio-mnist,cls,737,100.0,0.002851447556167841
1475,audio-mnist,ssh,737,100.0,0.0006013409001752734
1476,audio-mnist,cls,738,100.0,0.007567682769149542
1477,audio-mnist,ssh,738,100.0,0.0002984916209243238
1478,audio-mnist,cls,739,100.0,0.0019120573997497559
1479,audio-mnist,ssh,739,100.0,0.00015405290469061583
1480,audio-mnist,cls,740,100.0,0.0018386973533779383
1481,audio-mnist,ssh,740,100.0,0.0002590227813925594
1482,audio-mnist,cls,741,100.0,0.007051057647913694
1483,audio-mnist,ssh,741,100.0,0.0012137728044763207
1484,audio-mnist,cls,742,100.0,0.0027142814360558987
1485,audio-mnist,ssh,742,100.0,0.000404944468755275
1486,audio-mnist,cls,743,100.0,0.003789962735027075
1487,audio-mnist,ssh,743,100.0,0.00036940028076060116
1488,audio-mnist,cls,744,100.0,0.004592297598719597
1489,audio-mnist,ssh,744,100.0,0.0006142340134829283
1490,audio-mnist,cls,745,100.0,0.009051227010786533
1491,audio-mnist,ssh,745,100.0,0.0002153899404220283
1492,audio-mnist,cls,746,100.0,0.0034611087758094072
1493,audio-mnist,ssh,746,100.0,0.00038607203168794513
1494,audio-mnist,cls,747,100.0,0.011409862898290157
1495,audio-mnist,ssh,747,100.0,0.00024014113296288997
1496,audio-mnist,cls,748,100.0,0.005254780407994986
1497,audio-mnist,ssh,748,100.0,0.0003266316489316523
1498,audio-mnist,cls,749,100.0,0.00985532533377409
1499,audio-mnist,ssh,749,100.0,0.0005202868487685919
1500,audio-mnist,cls,750,100.0,0.0014660588931292295
1501,audio-mnist,ssh,750,100.0,0.0002711252891458571
1502,audio-mnist,cls,751,100.0,0.005019635893404484
1503,audio-mnist,ssh,751,100.0,0.0003863105084747076
1504,audio-mnist,cls,752,100.0,0.006141263991594315
1505,audio-mnist,ssh,752,100.0,0.0005756921600550413
1506,audio-mnist,cls,753,100.0,0.0034701258409768343
1507,audio-mnist,ssh,753,100.0,0.0002443283738102764
1508,audio-mnist,cls,754,100.0,0.006507026497274637
1509,audio-mnist,ssh,754,100.0,0.0003067001234740019
1510,audio-mnist,cls,755,100.0,0.0018444906454533339
1511,audio-mnist,ssh,755,100.0,0.000358797813532874
1512,audio-mnist,cls,756,100.0,0.006113055162131786
1513,audio-mnist,ssh,756,100.0,0.0002105594176100567
1514,audio-mnist,cls,757,100.0,0.002579951426014304
1515,audio-mnist,ssh,757,100.0,0.00018231870490126312
1516,audio-mnist,cls,758,100.0,0.002298160223290324
1517,audio-mnist,ssh,758,100.0,0.0005953012150712311
1518,audio-mnist,cls,759,100.0,0.007297844626009464
1519,audio-mnist,ssh,759,100.0,0.0012336523504927754
1520,audio-mnist,cls,760,100.0,0.0018848306499421597
1521,audio-mnist,ssh,760,100.0,0.00019563702517189085
1522,audio-mnist,cls,761,100.0,0.0035139413084834814
1523,audio-mnist,ssh,761,100.0,0.00034542984212748706
1524,audio-mnist,cls,762,99.21875,0.011898789554834366
1525,audio-mnist,ssh,762,100.0,0.00023235019762068987
1526,audio-mnist,cls,763,100.0,0.00284267938695848
1527,audio-mnist,ssh,763,100.0,0.00029977032681927085
1528,audio-mnist,cls,764,100.0,0.0038122152909636497
1529,audio-mnist,ssh,764,100.0,0.0002696388983167708
1530,audio-mnist,cls,765,100.0,0.002079928293824196
1531,audio-mnist,ssh,765,100.0,0.0005336171016097069
1532,audio-mnist,cls,766,100.0,0.0029182673897594213
1533,audio-mnist,ssh,766,100.0,0.0001857032038969919
1534,audio-mnist,cls,767,100.0,0.004022547509521246
1535,audio-mnist,ssh,767,100.0,0.0003018623683601618
1536,audio-mnist,cls,768,100.0,0.0029135027434676886
1537,audio-mnist,ssh,768,100.0,0.00030924344900995493
1538,audio-mnist,cls,769,100.0,0.0030259378254413605
1539,audio-mnist,ssh,769,100.0,0.00023536276421509683
1540,audio-mnist,cls,770,99.21875,0.011325152590870857
1541,audio-mnist,ssh,770,100.0,0.0002634455740917474
1542,audio-mnist,cls,771,100.0,0.0034422746393829584
1543,audio-mnist,ssh,771,100.0,0.0002485603326931596
1544,audio-mnist,cls,772,100.0,0.002665672916918993
1545,audio-mnist,ssh,772,100.0,0.0002854781923815608
1546,audio-mnist,cls,773,100.0,0.002000344917178154
1547,audio-mnist,ssh,773,100.0,0.0003375070809852332
1548,audio-mnist,cls,774,100.0,0.0017467915313318372
1549,audio-mnist,ssh,774,100.0,0.00021945663320366293
1550,audio-mnist,cls,775,100.0,0.0029781737830489874
1551,audio-mnist,ssh,775,100.0,0.0002895748766604811
1552,audio-mnist,cls,776,100.0,0.0008870887686498463
1553,audio-mnist,ssh,776,100.0,0.0002040103863691911
1554,audio-mnist,cls,777,100.0,0.0014998525148257613
1555,audio-mnist,ssh,777,100.0,0.00031804150785319507
1556,audio-mnist,cls,778,100.0,0.0019263928988948464
1557,audio-mnist,ssh,778,100.0,0.00030829812749288976
1558,audio-mnist,cls,779,100.0,0.0016161126550287008
1559,audio-mnist,ssh,779,100.0,0.0006005998584441841
1560,audio-mnist,cls,780,100.0,0.002473696367815137
1561,audio-mnist,ssh,780,100.0,0.00025213431217707694
1562,audio-mnist,cls,781,100.0,0.004596712999045849
1563,audio-mnist,ssh,781,100.0,0.0028202852699905634
1564,audio-mnist,cls,782,100.0,0.0020266808569431305
1565,audio-mnist,ssh,782,100.0,0.00019896970479749143
1566,audio-mnist,cls,783,100.0,0.00467587960883975
1567,audio-mnist,ssh,783,100.0,0.00026544209686107934
1568,audio-mnist,cls,784,100.0,0.0007981010130606592
1569,audio-mnist,ssh,784,100.0,0.0004988597356714308
1570,audio-mnist,cls,785,100.0,0.002092864830046892
1571,audio-mnist,ssh,785,100.0,0.00022539807832799852
1572,audio-mnist,cls,786,100.0,0.001187740359455347
1573,audio-mnist,ssh,786,100.0,0.00027545489137992263
1574,audio-mnist,cls,787,100.0,0.0018511899979785085
1575,audio-mnist,ssh,787,100.0,0.00027514700195752084
1576,audio-mnist,cls,788,100.0,0.002773826941847801
1577,audio-mnist,ssh,788,100.0,0.0002754834422376007
1578,audio-mnist,cls,789,100.0,0.002892537275329232
1579,audio-mnist,ssh,789,100.0,0.0002785069227684289
1580,audio-mnist,cls,790,100.0,0.0009616966708563268
1581,audio-mnist,ssh,790,100.0,0.0003072487306781113
1582,audio-mnist,cls,791,100.0,0.0013262329157441854
1583,audio-mnist,ssh,791,100.0,0.0003465037443675101
1584,audio-mnist,cls,792,100.0,0.002906586043536663
1585,audio-mnist,ssh,792,100.0,0.00030727035482414067
1586,audio-mnist,cls,793,100.0,0.0037282302509993315
1587,audio-mnist,ssh,793,100.0,0.00030148500809445977
1588,audio-mnist,cls,794,100.0,0.005817725323140621
1589,audio-mnist,ssh,794,100.0,0.0006266395794227719
1590,audio-mnist,cls,795,100.0,0.001006691250950098
1591,audio-mnist,ssh,795,100.0,0.000250076234806329
1592,audio-mnist,cls,796,100.0,0.0012476665433496237
1593,audio-mnist,ssh,796,100.0,0.0002833259932231158
1594,audio-mnist,cls,797,99.21875,0.016260387375950813
1595,audio-mnist,ssh,797,100.0,0.000952201138716191
1596,audio-mnist,cls,798,100.0,0.0010779912117868662
1597,audio-mnist,ssh,798,100.0,0.0002358763595111668
1598,audio-mnist,cls,799,100.0,0.0023035150952637196
1599,audio-mnist,ssh,799,100.0,0.00032644689781591296
1600,audio-mnist,cls,800,100.0,0.008321971632540226
1601,audio-mnist,ssh,800,100.0,0.0003414223319850862
1602,audio-mnist,cls,801,100.0,0.004156011622399092
1603,audio-mnist,ssh,801,100.0,0.00035319774178788066
1604,audio-mnist,cls,802,99.21875,0.012147431261837482
1605,audio-mnist,ssh,802,100.0,0.00022826335043646395
1606,audio-mnist,cls,803,100.0,0.0018531533423811197
1607,audio-mnist,ssh,803,100.0,0.0002841449168045074
1608,audio-mnist,cls,804,99.21875,0.009296595118939877
1609,audio-mnist,ssh,804,100.0,0.0001618062669876963
1610,audio-mnist,cls,805,100.0,0.0031040944159030914
1611,audio-mnist,ssh,805,100.0,0.0005233677802607417
1612,audio-mnist,cls,806,100.0,0.003157402854412794
1613,audio-mnist,ssh,806,100.0,0.0007100641378201544
1614,audio-mnist,cls,807,100.0,0.0008355185855180025
1615,audio-mnist,ssh,807,100.0,0.00023548465105704963
1616,audio-mnist,cls,808,100.0,0.0014373926678672433
1617,audio-mnist,ssh,808,100.0,0.00033016380621120334
1618,audio-mnist,cls,809,100.0,0.004227729048579931
1619,audio-mnist,ssh,809,100.0,0.00027620175387710333
1620,audio-mnist,cls,810,100.0,0.005918517708778381
1621,audio-mnist,ssh,810,100.0,0.0011072701308876276
1622,audio-mnist,cls,811,100.0,0.0015636332100257277
1623,audio-mnist,ssh,811,100.0,0.00021978218865115196
1624,audio-mnist,cls,812,100.0,0.001439236686564982
1625,audio-mnist,ssh,812,100.0,0.000254148239037022
1626,audio-mnist,cls,813,100.0,0.001513433177024126
1627,audio-mnist,ssh,813,100.0,0.00043209741124883294
1628,audio-mnist,cls,814,100.0,0.002505255863070488
1629,audio-mnist,ssh,814,100.0,0.0008687155786901712
1630,audio-mnist,cls,815,100.0,0.010636649094522
1631,audio-mnist,ssh,815,100.0,0.0005110065685585141
1632,audio-mnist,cls,816,100.0,0.005138177424669266
1633,audio-mnist,ssh,816,100.0,0.0002739022020250559
1634,audio-mnist,cls,817,100.0,0.00417919410392642
1635,audio-mnist,ssh,817,100.0,0.0003166048845741898
1636,audio-mnist,cls,818,100.0,0.002060206839814782
1637,audio-mnist,ssh,818,100.0,0.00022534150048159063
1638,audio-mnist,cls,819,100.0,0.002872635144740343
1639,audio-mnist,ssh,819,100.0,0.000190126767847687
1640,audio-mnist,cls,820,100.0,0.002471675630658865
1641,audio-mnist,ssh,820,100.0,0.00035058066714555025
1642,audio-mnist,cls,821,100.0,0.0019430503016337752
1643,audio-mnist,ssh,821,100.0,0.0002620172454044223
1644,audio-mnist,cls,822,100.0,0.0013100834330543876
1645,audio-mnist,ssh,822,100.0,0.0002820465015247464
1646,audio-mnist,cls,823,100.0,0.0013176633510738611
1647,audio-mnist,ssh,823,100.0,0.0003147717798128724
1648,audio-mnist,cls,824,100.0,0.0016026800731197
1649,audio-mnist,ssh,824,100.0,0.00029778628959320486
1650,audio-mnist,cls,825,99.21875,0.02091526798903942
1651,audio-mnist,ssh,825,100.0,0.00023354361474048346
1652,audio-mnist,cls,826,100.0,0.0026545373257249594
1653,audio-mnist,ssh,826,100.0,0.0005402241949923337
1654,audio-mnist,cls,827,100.0,0.004769503604620695
1655,audio-mnist,ssh,827,100.0,0.00042883376590907574
1656,audio-mnist,cls,828,100.0,0.0015063337050378323
1657,audio-mnist,ssh,828,100.0,0.0002713849535211921
1658,audio-mnist,cls,829,100.0,0.0010082324733957648
1659,audio-mnist,ssh,829,100.0,0.00023611049982719123
1660,audio-mnist,cls,830,100.0,0.002555684419348836
1661,audio-mnist,ssh,830,100.0,0.0002508153847884387
1662,audio-mnist,cls,831,100.0,0.003259418299421668
1663,audio-mnist,ssh,831,100.0,0.0002169741492252797
1664,audio-mnist,cls,832,100.0,0.0023665819317102432
1665,audio-mnist,ssh,832,100.0,0.0003453098761383444
1666,audio-mnist,cls,833,100.0,0.002417483599856496
1667,audio-mnist,ssh,833,100.0,0.0008988839690573514
1668,audio-mnist,cls,834,100.0,0.0010721939615905285
1669,audio-mnist,ssh,834,100.0,0.00019474302825983614
1670,audio-mnist,cls,835,100.0,0.009111410938203335
1671,audio-mnist,ssh,835,100.0,0.00020564669102896005
1672,audio-mnist,cls,836,100.0,0.0024844848085194826
1673,audio-mnist,ssh,836,100.0,0.0001497170887887478
1674,audio-mnist,cls,837,100.0,0.003242259146645665
1675,audio-mnist,ssh,837,100.0,0.0006476834532804787
1676,audio-mnist,cls,838,100.0,0.0052427551709115505
1677,audio-mnist,ssh,838,100.0,0.00038272826350294054
1678,audio-mnist,cls,839,100.0,0.004744522739201784
1679,audio-mnist,ssh,839,100.0,0.00035351095721125603
1680,audio-mnist,cls,840,100.0,0.003482918022200465
1681,audio-mnist,ssh,840,100.0,0.0002521043352317065
1682,audio-mnist,cls,841,100.0,0.0017031283350661397
1683,audio-mnist,ssh,841,100.0,0.00023200448777060956
1684,audio-mnist,cls,842,100.0,0.0035855101887136698
1685,audio-mnist,ssh,842,100.0,0.0003132126876153052
1686,audio-mnist,cls,843,100.0,0.0030507449992001057
1687,audio-mnist,ssh,843,100.0,0.00020603758457582444
1688,audio-mnist,cls,844,100.0,0.0012156360317021608
1689,audio-mnist,ssh,844,100.0,0.0002288406976731494
1690,audio-mnist,cls,845,100.0,0.0015927311033010483
1691,audio-mnist,ssh,845,100.0,0.00022897450253367424
1692,audio-mnist,cls,846,100.0,0.0032021370716392994
1693,audio-mnist,ssh,846,100.0,0.00020038429647684097
1694,audio-mnist,cls,847,100.0,0.0011910798493772745
1695,audio-mnist,ssh,847,100.0,0.00022068864200264215
1696,audio-mnist,cls,848,100.0,0.0015941739547997713
1697,audio-mnist,ssh,848,100.0,0.0003026358026545495
1698,audio-mnist,cls,849,100.0,0.0029106703586876392
1699,audio-mnist,ssh,849,100.0,0.0003438717976678163
1700,audio-mnist,cls,850,100.0,0.0012695210753008723
1701,audio-mnist,ssh,850,100.0,0.0004892408032901585
1702,audio-mnist,cls,851,100.0,0.00230828276835382
1703,audio-mnist,ssh,851,100.0,0.00048232407425530255
1704,audio-mnist,cls,852,100.0,0.0031939318869262934
1705,audio-mnist,ssh,852,100.0,0.0005684182397089899
1706,audio-mnist,cls,853,100.0,0.004003847949206829
1707,audio-mnist,ssh,853,100.0,0.00043984028161503375
1708,audio-mnist,cls,854,100.0,0.004489974118769169
1709,audio-mnist,ssh,854,100.0,0.00034409569343551993
1710,audio-mnist,cls,855,100.0,0.001421055174432695
1711,audio-mnist,ssh,855,100.0,0.00025430810637772083
1712,audio-mnist,cls,856,100.0,0.0012187251122668386
1713,audio-mnist,ssh,856,100.0,0.00023524918651673943
1714,audio-mnist,cls,857,100.0,0.002664720406755805
1715,audio-mnist,ssh,857,100.0,0.00020057721121702343
1716,audio-mnist,cls,858,100.0,0.0043145231902599335
1717,audio-mnist,ssh,858,100.0,0.00023842908558435738
1718,audio-mnist,cls,859,100.0,0.0015234460588544607
1719,audio-mnist,ssh,859,100.0,0.0003083260089624673
1720,audio-mnist,cls,860,100.0,0.0009756462532095611
1721,audio-mnist,ssh,860,100.0,0.0001592991902725771
1722,audio-mnist,cls,861,100.0,0.001341071561910212
1723,audio-mnist,ssh,861,100.0,0.0002818023203872144
1724,audio-mnist,cls,862,100.0,0.0023812497965991497
1725,audio-mnist,ssh,862,100.0,0.0002487893507350236
1726,audio-mnist,cls,863,100.0,0.0013862602645531297
1727,audio-mnist,ssh,863,100.0,0.00030001404229551554
1728,audio-mnist,cls,864,100.0,0.0007104788674041629
1729,audio-mnist,ssh,864,100.0,0.00019014345889445394
1730,audio-mnist,cls,865,100.0,0.0009223610395565629
1731,audio-mnist,ssh,865,100.0,0.0002729046391323209
1732,audio-mnist,cls,866,100.0,0.0008717888267710805
1733,audio-mnist,ssh,866,100.0,0.0002328022674191743
1734,audio-mnist,cls,867,100.0,0.002747585764154792
1735,audio-mnist,ssh,867,100.0,0.00017530866898596287
1736,audio-mnist,cls,868,100.0,0.0005972793442197144
1737,audio-mnist,ssh,868,100.0,0.00019967644766438752
1738,audio-mnist,cls,869,100.0,0.0012380309635773301
1739,audio-mnist,ssh,869,100.0,0.0004304996400605887
1740,audio-mnist,cls,870,100.0,0.0021002385765314102
1741,audio-mnist,ssh,870,100.0,0.00026136101223528385
1742,audio-mnist,cls,871,100.0,0.0008703175117261708
1743,audio-mnist,ssh,871,100.0,0.000674955896101892
1744,audio-mnist,cls,872,100.0,0.0021051422227174044
1745,audio-mnist,ssh,872,100.0,0.00020968208264093846
1746,audio-mnist,cls,873,100.0,0.0011462136171758175
1747,audio-mnist,ssh,873,100.0,0.0003624263918027282
1748,audio-mnist,cls,874,100.0,0.0010227480670437217
1749,audio-mnist,ssh,874,100.0,0.0002444614365231246
1750,audio-mnist,cls,875,100.0,0.002208154881373048
1751,audio-mnist,ssh,875,100.0,0.00019174501358065754
1752,audio-mnist,cls,876,100.0,0.003525795415043831
1753,audio-mnist,ssh,876,100.0,0.00030739131034351885
1754,audio-mnist,cls,877,100.0,0.0017627552151679993
1755,audio-mnist,ssh,877,100.0,0.0002614176191855222
1756,audio-mnist,cls,878,100.0,0.003683100687339902
1757,audio-mnist,ssh,878,100.0,0.00021703804668504745
1758,audio-mnist,cls,879,100.0,0.0007271948270499706
1759,audio-mnist,ssh,879,100.0,0.00017703523917589337
1760,audio-mnist,cls,880,100.0,0.0008891906472854316
1761,audio-mnist,ssh,880,100.0,0.00044953185715712607
1762,audio-mnist,cls,881,100.0,0.000928976631257683
1763,audio-mnist,ssh,881,100.0,0.00040609660209156573
1764,audio-mnist,cls,882,100.0,0.0006794068031013012
1765,audio-mnist,ssh,882,100.0,0.00020838786440435797
1766,audio-mnist,cls,883,100.0,0.0016572622116655111
1767,audio-mnist,ssh,883,100.0,0.00024489255156368017
1768,audio-mnist,cls,884,100.0,0.0025938802864402533
1769,audio-mnist,ssh,884,100.0,0.000176598594407551
1770,audio-mnist,cls,885,100.0,0.004937584511935711
1771,audio-mnist,ssh,885,100.0,0.0005548572517000139
1772,audio-mnist,cls,886,100.0,0.003716649953275919
1773,audio-mnist,ssh,886,100.0,0.0002502479183021933
1774,audio-mnist,cls,887,100.0,0.002012939192354679
1775,audio-mnist,ssh,887,100.0,0.0003013127134181559
1776,audio-mnist,cls,888,100.0,0.003926762845367193
1777,audio-mnist,ssh,888,100.0,0.0002473784552421421
1778,audio-mnist,cls,889,100.0,0.0008099816041067243
1779,audio-mnist,ssh,889,100.0,0.00046540884068235755
1780,audio-mnist,cls,890,100.0,0.0015108798397704959
1781,audio-mnist,ssh,890,100.0,0.00032340793404728174
1782,audio-mnist,cls,891,100.0,0.0008008925942704082
1783,audio-mnist,ssh,891,100.0,0.00026177120162174106
1784,audio-mnist,cls,892,100.0,0.0012789361644536257
1785,audio-mnist,ssh,892,100.0,0.0002675284049473703
1786,audio-mnist,cls,893,100.0,0.003069514874368906
1787,audio-mnist,ssh,893,100.0,0.000226850708713755
1788,audio-mnist,cls,894,99.21875,0.0116569297388196
1789,audio-mnist,ssh,894,100.0,0.0006378334946930408
1790,audio-mnist,cls,895,100.0,0.0035701191518455744
1791,audio-mnist,ssh,895,100.0,0.0003591310523916036
1792,audio-mnist,cls,896,100.0,0.0008642612374387681
1793,audio-mnist,ssh,896,100.0,0.0004994994960725307
1794,audio-mnist,cls,897,100.0,0.0014567067846655846
1795,audio-mnist,ssh,897,100.0,0.00028737596585415304
1796,audio-mnist,cls,898,100.0,0.0006970537360757589
1797,audio-mnist,ssh,898,100.0,0.00045079851406626403
1798,audio-mnist,cls,899,100.0,0.0009977789595723152
1799,audio-mnist,ssh,899,100.0,0.00022630971216131002
1800,audio-mnist,cls,900,100.0,0.0017255379352718592
1801,audio-mnist,ssh,900,100.0,0.00025600663502700627
1802,audio-mnist,cls,901,100.0,0.0017207127530127764
1803,audio-mnist,ssh,901,100.0,0.0010747233172878623
1804,audio-mnist,cls,902,100.0,0.0018369796453043818
1805,audio-mnist,ssh,902,100.0,0.00032450087019242346
1806,audio-mnist,cls,903,100.0,0.002406304469332099
1807,audio-mnist,ssh,903,100.0,0.00030521524604409933
1808,audio-mnist,cls,904,100.0,0.001783509156666696
1809,audio-mnist,ssh,904,100.0,0.00040492849075235426
1810,audio-mnist,cls,905,100.0,0.0011292205890640616
1811,audio-mnist,ssh,905,100.0,0.0003334440407343209
1812,audio-mnist,cls,906,100.0,0.0012727093417197466
1813,audio-mnist,ssh,906,100.0,0.0003428300260566175
1814,audio-mnist,cls,907,100.0,0.0028151737060397863
1815,audio-mnist,ssh,907,100.0,0.0004113967588637024
1816,audio-mnist,cls,908,100.0,0.006127822678536177
1817,audio-mnist,ssh,908,100.0,0.00047863260260783136
1818,audio-mnist,cls,909,100.0,0.0011133323423564434
1819,audio-mnist,ssh,909,100.0,0.00036616105353459716
1820,audio-mnist,cls,910,100.0,0.001568299368955195
1821,audio-mnist,ssh,910,100.0,0.0003894896653946489
1822,audio-mnist,cls,911,100.0,0.0021160829346626997
1823,audio-mnist,ssh,911,100.0,0.00031194451730698347
1824,audio-mnist,cls,912,100.0,0.004968275316059589
1825,audio-mnist,ssh,912,100.0,0.00032846443355083466
1826,audio-mnist,cls,913,100.0,0.0019264464499428868
1827,audio-mnist,ssh,913,100.0,0.00038200346170924604
1828,audio-mnist,cls,914,100.0,0.0043344646692276
1829,audio-mnist,ssh,914,100.0,0.0003436319821048528
1830,audio-mnist,cls,915,100.0,0.0007782320608384907
1831,audio-mnist,ssh,915,100.0,0.0003852820082101971
1832,audio-mnist,cls,916,100.0,0.0035088802687823772
1833,audio-mnist,ssh,916,100.0,0.0004802269395440817
1834,audio-mnist,cls,917,100.0,0.002596413716673851
1835,audio-mnist,ssh,917,100.0,0.0002529238408897072
1836,audio-mnist,cls,918,100.0,0.0026487151626497507
1837,audio-mnist,ssh,918,100.0,0.0002816279302351177
1838,audio-mnist,cls,919,100.0,0.001011836575344205
1839,audio-mnist,ssh,919,100.0,0.00025120185455307364
1840,audio-mnist,cls,920,100.0,0.0029852567240595818
1841,audio-mnist,ssh,920,100.0,0.0002878103405237198
1842,audio-mnist,cls,921,100.0,0.00445292005315423
1843,audio-mnist,ssh,921,100.0,0.0002501801063772291
1844,audio-mnist,cls,922,100.0,0.001197345438413322
1845,audio-mnist,ssh,922,100.0,0.0004465318052098155
1846,audio-mnist,cls,923,99.21875,0.008188005536794662
1847,audio-mnist,ssh,923,100.0,0.0002094999945256859
1848,audio-mnist,cls,924,100.0,0.0007881344063207507
1849,audio-mnist,ssh,924,100.0,0.0002505055454093963
1850,audio-mnist,cls,925,100.0,0.001011550659313798
1851,audio-mnist,ssh,925,100.0,0.0002551967336330563
1852,audio-mnist,cls,926,100.0,0.0019618591759353876
1853,audio-mnist,ssh,926,100.0,0.0002197602589149028
1854,audio-mnist,cls,927,100.0,0.00070044060703367
1855,audio-mnist,ssh,927,100.0,0.002646192442625761
1856,audio-mnist,cls,928,100.0,0.0013616322539746761
1857,audio-mnist,ssh,928,100.0,0.0002532298967707902
1858,audio-mnist,cls,929,100.0,0.00552410539239645
1859,audio-mnist,ssh,929,100.0,0.00027469597989693284
1860,audio-mnist,cls,930,100.0,0.0017020433442667127
1861,audio-mnist,ssh,930,100.0,0.00039238465251401067
1862,audio-mnist,cls,931,99.21875,0.025119952857494354
1863,audio-mnist,ssh,931,100.0,0.0003337716043461114
1864,audio-mnist,cls,932,100.0,0.0021385042928159237
1865,audio-mnist,ssh,932,100.0,0.0003799866244662553
1866,audio-mnist,cls,933,100.0,0.002004865789785981
1867,audio-mnist,ssh,933,100.0,0.000596903613768518
1868,audio-mnist,cls,934,100.0,0.0048517631366848946
1869,audio-mnist,ssh,934,100.0,0.0005912684137001634
1870,audio-mnist,cls,935,100.0,0.004158171359449625
1871,audio-mnist,ssh,935,100.0,0.0006072809337638319
1872,audio-mnist,cls,936,100.0,0.008904100395739079
1873,audio-mnist,ssh,936,100.0,0.0003804490843322128
1874,audio-mnist,cls,937,100.0,0.006939820479601622
1875,audio-mnist,ssh,937,100.0,0.0006997915334068239
1876,audio-mnist,cls,938,100.0,0.0025900760665535927
1877,audio-mnist,ssh,938,100.0,0.0005276885349303484
1878,audio-mnist,cls,939,100.0,0.0022686715237796307
1879,audio-mnist,ssh,939,100.0,0.0005867502768523991
1880,audio-mnist,cls,940,100.0,0.0050561572425067425
1881,audio-mnist,ssh,940,100.0,0.0004044327943120152
1882,audio-mnist,cls,941,100.0,0.0020390504505485296
1883,audio-mnist,ssh,941,100.0,0.0005023442790843546
1884,audio-mnist,cls,942,100.0,0.004885422997176647
1885,audio-mnist,ssh,942,100.0,0.00037298788083717227
1886,audio-mnist,cls,943,100.0,0.011450428515672684
1887,audio-mnist,ssh,943,100.0,0.0009391914354637265
1888,audio-mnist,cls,944,100.0,0.004789415746927261
1889,audio-mnist,ssh,944,100.0,0.0006938030710443854
1890,audio-mnist,cls,945,100.0,0.0023595106322318316
1891,audio-mnist,ssh,945,100.0,0.0005034932401031256
1892,audio-mnist,cls,946,100.0,0.00663694366812706
1893,audio-mnist,ssh,946,100.0,0.00028441031463444233
1894,audio-mnist,cls,947,100.0,0.004251066129654646
1895,audio-mnist,ssh,947,100.0,0.0003087756340391934
1896,audio-mnist,cls,948,100.0,0.006211318075656891
1897,audio-mnist,ssh,948,100.0,0.00032994276261888444
1898,audio-mnist,cls,949,100.0,0.003441852517426014
1899,audio-mnist,ssh,949,100.0,0.00035556656075641513
1900,audio-mnist,cls,950,100.0,0.0013735428219661117
1901,audio-mnist,ssh,950,100.0,0.00033360894303768873
1902,audio-mnist,cls,951,100.0,0.005909677129238844
1903,audio-mnist,ssh,951,100.0,0.0003414515813346952
1904,audio-mnist,cls,952,100.0,0.002054041950032115
1905,audio-mnist,ssh,952,100.0,0.00037662507384084165
1906,audio-mnist,cls,953,100.0,0.008668884634971619
1907,audio-mnist,ssh,953,100.0,0.0011030465830117464
1908,audio-mnist,cls,954,100.0,0.004407473839819431
1909,audio-mnist,ssh,954,100.0,0.00020515926007647067
1910,audio-mnist,cls,955,100.0,0.001496167154982686
1911,audio-mnist,ssh,955,100.0,0.00029790322878398
1912,audio-mnist,cls,956,100.0,0.0010208830935880542
1913,audio-mnist,ssh,956,100.0,0.000541374203749001
1914,audio-mnist,cls,957,100.0,0.005721079185605049
1915,audio-mnist,ssh,957,100.0,0.000308081362163648
1916,audio-mnist,cls,958,100.0,0.002988830441609025
1917,audio-mnist,ssh,958,100.0,0.000311702344333753
1918,audio-mnist,cls,959,100.0,0.0038427202962338924
1919,audio-mnist,ssh,959,100.0,0.0003184939851053059
1920,audio-mnist,cls,960,100.0,0.0024362485855817795
1921,audio-mnist,ssh,960,100.0,0.0004327307397034019
1922,audio-mnist,cls,961,100.0,0.008370417170226574
1923,audio-mnist,ssh,961,100.0,0.00024779391242191195
1924,audio-mnist,cls,962,100.0,0.006788494531065226
1925,audio-mnist,ssh,962,100.0,0.0003338604874443263
1926,audio-mnist,cls,963,100.0,0.0012529271189123392
1927,audio-mnist,ssh,963,100.0,0.0002666629443410784
1928,audio-mnist,cls,964,100.0,0.005079837515950203
1929,audio-mnist,ssh,964,100.0,0.00032351535628549755
1930,audio-mnist,cls,965,100.0,0.0008564033196307719
1931,audio-mnist,ssh,965,100.0,0.0002664083440322429
1932,audio-mnist,cls,966,100.0,0.0031459503807127476
1933,audio-mnist,ssh,966,100.0,0.0002261038462165743
1934,audio-mnist,cls,967,100.0,0.0021356954239308834
1935,audio-mnist,ssh,967,100.0,0.000282782013528049
1936,audio-mnist,cls,968,100.0,0.0022613198962062597
1937,audio-mnist,ssh,968,100.0,0.000545514514669776
1938,audio-mnist,cls,969,100.0,0.0025149681605398655
1939,audio-mnist,ssh,969,100.0,0.0003065491619054228
1940,audio-mnist,cls,970,100.0,0.004143445286899805
1941,audio-mnist,ssh,970,100.0,0.0005925251170992851
1942,audio-mnist,cls,971,100.0,0.007074317894876003
