,dataset,type,step,accuracy,loss
1987,audio-mnist,ssh,993,88.54166666666666,0.22769145667552948
1988,audio-mnist,cls,994,100.0,0.0020892994944006205
1989,audio-mnist,ssh,994,86.45833333333334,0.2131791114807129
1990,audio-mnist,cls,995,100.0,0.004850935656577349
1991,audio-mnist,ssh,995,78.125,0.24285314977169037
1992,audio-mnist,cls,996,100.0,0.005737996194511652
1993,audio-mnist,ssh,996,84.375,0.23831230401992798
1994,audio-mnist,cls,997,100.0,0.0034528288524597883
1995,audio-mnist,ssh,997,89.58333333333334,0.19075702130794525
1996,audio-mnist,cls,998,100.0,0.0038288303185254335
1997,audio-mnist,ssh,998,79.16666666666666,0.3142209053039551
1998,audio-mnist,cls,999,100.0,0.002787831472232938
1999,audio-mnist,ssh,999,87.5,0.2636273503303528
2000,audio-mnist,cls,1000,100.0,0.012270377017557621
2001,audio-mnist,ssh,1000,84.375,0.2565561830997467
2002,audio-mnist,cls,1001,98.95833333333334,0.012945055961608887
2003,audio-mnist,ssh,1001,86.45833333333334,0.22405733168125153
2004,audio-mnist,cls,1002,100.0,0.005177151411771774
2005,audio-mnist,ssh,1002,81.25,0.2740490436553955
2006,audio-mnist,cls,1003,100.0,0.00570886954665184
2007,audio-mnist,ssh,1003,81.25,0.23373132944107056
2008,audio-mnist,cls,1004,100.0,0.0019290830241516232
2009,audio-mnist,ssh,1004,88.54166666666666,0.20002056658267975
2010,audio-mnist,cls,1005,100.0,0.01088766474276781
2011,audio-mnist,ssh,1005,85.41666666666666,0.25810524821281433
2012,audio-mnist,cls,1006,100.0,0.004439115058630705
2013,audio-mnist,ssh,1006,84.375,0.26899534463882446
2014,audio-mnist,cls,1007,100.0,0.0035495173651725054
2015,audio-mnist,ssh,1007,76.04166666666666,0.35887184739112854
2016,audio-mnist,cls,1008,98.95833333333334,0.01647677645087242
2017,audio-mnist,ssh,1008,84.375,0.279800683259964
2018,audio-mnist,cls,1009,100.0,0.0046117063611745834
2019,audio-mnist,ssh,1009,86.45833333333334,0.23618732392787933
2020,audio-mnist,cls,1010,100.0,0.006051646079868078
2021,audio-mnist,ssh,1010,85.41666666666666,0.23988820612430573
2022,audio-mnist,cls,1011,100.0,0.002807536395266652
2023,audio-mnist,ssh,1011,84.375,0.24301590025424957
2024,audio-mnist,cls,1012,100.0,0.0025487535167485476
2025,audio-mnist,ssh,1012,83.33333333333334,0.2533901333808899
2026,audio-mnist,cls,1013,100.0,0.012922999449074268
2027,audio-mnist,ssh,1013,83.33333333333334,0.22831584513187408
2028,audio-mnist,cls,1014,100.0,0.0021026546601206064
2029,audio-mnist,ssh,1014,90.625,0.16391883790493011
2030,audio-mnist,cls,1015,100.0,0.006024390924721956
2031,audio-mnist,ssh,1015,76.04166666666666,0.2968394458293915
2032,audio-mnist,cls,1016,100.0,0.00529167614877224
2033,audio-mnist,ssh,1016,80.20833333333334,0.31960785388946533
2034,audio-mnist,cls,1017,100.0,0.004913478158414364
2035,audio-mnist,ssh,1017,80.20833333333334,0.25403496623039246
2036,audio-mnist,cls,1018,100.0,0.012683144770562649
2037,audio-mnist,ssh,1018,88.54166666666666,0.17363406717777252
2038,audio-mnist,cls,1019,100.0,0.003089532256126404
2039,audio-mnist,ssh,1019,85.41666666666666,0.2265680432319641
2040,audio-mnist,cls,1020,100.0,0.004445415921509266
2041,audio-mnist,ssh,1020,85.41666666666666,0.2036990076303482
2042,audio-mnist,cls,1021,100.0,0.0038699929136782885
2043,audio-mnist,ssh,1021,75.0,0.35208746790885925
2044,audio-mnist,cls,1022,100.0,0.00591556541621685
2045,audio-mnist,ssh,1022,75.0,0.2500656545162201
2046,audio-mnist,cls,1023,100.0,0.0039032346103340387
2047,audio-mnist,ssh,1023,78.125,0.2683347761631012
2048,audio-mnist,cls,1024,100.0,0.0025682803243398666
2049,audio-mnist,ssh,1024,89.58333333333334,0.18055061995983124
2050,audio-mnist,cls,1025,100.0,0.002703256905078888
2051,audio-mnist,ssh,1025,89.58333333333334,0.25647643208503723
2052,audio-mnist,cls,1026,100.0,0.001355381216853857
2053,audio-mnist,ssh,1026,83.33333333333334,0.23444630205631256
2054,audio-mnist,cls,1027,100.0,0.005187571048736572
2055,audio-mnist,ssh,1027,84.375,0.25316956639289856
2056,audio-mnist,cls,1028,100.0,0.002093988936394453
2057,audio-mnist,ssh,1028,83.33333333333334,0.25132161378860474
2058,audio-mnist,cls,1029,100.0,0.003338797250762582
2059,audio-mnist,ssh,1029,83.33333333333334,0.2817138731479645
2060,audio-mnist,cls,1030,100.0,0.0035398786421865225
2061,audio-mnist,ssh,1030,87.5,0.23886512219905853
2062,audio-mnist,cls,1031,98.95833333333334,0.017025794833898544
2063,audio-mnist,ssh,1031,83.33333333333334,0.2222641557455063
2064,audio-mnist,cls,1032,100.0,0.004094996955245733
2065,audio-mnist,ssh,1032,87.5,0.1969228833913803
2066,audio-mnist,cls,1033,100.0,0.002132490510120988
2067,audio-mnist,ssh,1033,86.45833333333334,0.21338675916194916
2068,audio-mnist,cls,1034,100.0,0.001558442716486752
2069,audio-mnist,ssh,1034,80.20833333333334,0.283451110124588
2070,audio-mnist,cls,1035,100.0,0.0027343069668859243
2071,audio-mnist,ssh,1035,80.20833333333334,0.2938947379589081
2072,audio-mnist,cls,1036,100.0,0.003269401378929615
2073,audio-mnist,ssh,1036,87.5,0.1995713710784912
2074,audio-mnist,cls,1037,100.0,0.0011455191997811198
2075,audio-mnist,ssh,1037,90.625,0.15783357620239258
2076,audio-mnist,cls,1038,100.0,0.0007838995079509914
2077,audio-mnist,ssh,1038,77.08333333333334,0.2739003598690033
2078,audio-mnist,cls,1039,100.0,0.002224742667749524
2079,audio-mnist,ssh,1039,86.45833333333334,0.21551865339279175
2080,audio-mnist,cls,1040,100.0,0.0014044344425201416
2081,audio-mnist,ssh,1040,83.33333333333334,0.22064106166362762
2082,audio-mnist,cls,1041,100.0,0.00722539285197854
2083,audio-mnist,ssh,1041,81.25,0.21093463897705078
2084,audio-mnist,cls,1042,100.0,0.0009808450704440475
2085,audio-mnist,ssh,1042,86.45833333333334,0.22341091930866241
2086,audio-mnist,cls,1043,100.0,0.002378527307882905
2087,audio-mnist,ssh,1043,81.25,0.24418896436691284
2088,audio-mnist,cls,1044,100.0,0.003307715058326721
2089,audio-mnist,ssh,1044,84.375,0.23135656118392944
2090,audio-mnist,cls,1045,100.0,0.0013605350395664573
2091,audio-mnist,ssh,1045,73.95833333333334,0.27091991901397705
2092,audio-mnist,cls,1046,100.0,0.0013587424764409661
2093,audio-mnist,ssh,1046,86.45833333333334,0.2013901025056839
2094,audio-mnist,cls,1047,98.95833333333334,0.012480991892516613
2095,audio-mnist,ssh,1047,85.41666666666666,0.20815910398960114
2096,audio-mnist,cls,1048,97.91666666666666,0.034576255828142166
2097,audio-mnist,ssh,1048,81.25,0.2527543306350708
2098,audio-mnist,cls,1049,100.0,0.005840301979333162
2099,audio-mnist,ssh,1049,79.16666666666666,0.30140477418899536
2100,audio-mnist,cls,1050,100.0,0.001964353956282139
2101,audio-mnist,ssh,1050,82.29166666666666,0.26527246832847595
2102,audio-mnist,cls,1051,100.0,0.004355512093752623
2103,audio-mnist,ssh,1051,81.25,0.2151147574186325
2104,audio-mnist,cls,1052,100.0,0.0034479747992008924
2105,audio-mnist,ssh,1052,88.54166666666666,0.22253559529781342
2106,audio-mnist,cls,1053,100.0,0.003940502647310495
2107,audio-mnist,ssh,1053,89.58333333333334,0.17820627987384796
2108,audio-mnist,cls,1054,100.0,0.003545280545949936
2109,audio-mnist,ssh,1054,86.45833333333334,0.2654615342617035
2110,audio-mnist,cls,1055,100.0,0.0029899661894887686
2111,audio-mnist,ssh,1055,84.375,0.22033582627773285
2112,audio-mnist,cls,1056,100.0,0.0013547142734751105
2113,audio-mnist,ssh,1056,83.33333333333334,0.21308676898479462
2114,audio-mnist,cls,1057,100.0,0.0018191462149843574
2115,audio-mnist,ssh,1057,76.04166666666666,0.24421490728855133
2116,audio-mnist,cls,1058,100.0,0.005851977039128542
2117,audio-mnist,ssh,1058,80.20833333333334,0.2822094261646271
2118,audio-mnist,cls,1059,100.0,0.0021846527233719826
2119,audio-mnist,ssh,1059,83.33333333333334,0.20870906114578247
2120,audio-mnist,cls,1060,100.0,0.0030615206342190504
2121,audio-mnist,ssh,1060,82.29166666666666,0.22931088507175446
2122,audio-mnist,cls,1061,100.0,0.0016995667247101665
2123,audio-mnist,ssh,1061,88.54166666666666,0.19283932447433472
2124,audio-mnist,cls,1062,100.0,0.0057960194535553455
2125,audio-mnist,ssh,1062,85.41666666666666,0.19044266641139984
2126,audio-mnist,cls,1063,100.0,0.009187372401356697
2127,audio-mnist,ssh,1063,80.20833333333334,0.23765778541564941
2128,audio-mnist,cls,1064,100.0,0.003840692574158311
2129,audio-mnist,ssh,1064,82.29166666666666,0.2609395682811737
2130,audio-mnist,cls,1065,100.0,0.010581358335912228
2131,audio-mnist,ssh,1065,85.41666666666666,0.26881909370422363
2132,audio-mnist,cls,1066,100.0,0.006451743189245462
2133,audio-mnist,ssh,1066,94.79166666666666,0.14290891587734222
2134,audio-mnist,cls,1067,100.0,0.0025662763509899378
2135,audio-mnist,ssh,1067,81.25,0.2786926329135895
2136,audio-mnist,cls,1068,100.0,0.0012006784090772271
2137,audio-mnist,ssh,1068,80.20833333333334,0.26419955492019653
2138,audio-mnist,cls,1069,100.0,0.009317330084741116
2139,audio-mnist,ssh,1069,81.25,0.31131789088249207
2140,audio-mnist,cls,1070,100.0,0.0015855311648920178
2141,audio-mnist,ssh,1070,82.29166666666666,0.2559960186481476
2142,audio-mnist,cls,1071,100.0,0.0059581040404737
2143,audio-mnist,ssh,1071,80.20833333333334,0.23585020005702972
2144,audio-mnist,cls,1072,100.0,0.0032782021444290876
2145,audio-mnist,ssh,1072,81.25,0.2291465848684311
2146,audio-mnist,cls,1073,100.0,0.0030142972245812416
2147,audio-mnist,ssh,1073,80.20833333333334,0.22630752623081207
2148,audio-mnist,cls,1074,100.0,0.0017615269171074033
2149,audio-mnist,ssh,1074,81.25,0.2680307924747467
2150,audio-mnist,cls,1075,100.0,0.0022170168813318014
2151,audio-mnist,ssh,1075,78.125,0.2756492793560028
2152,audio-mnist,cls,1076,100.0,0.002195029053837061
2153,audio-mnist,ssh,1076,85.41666666666666,0.25129446387290955
2154,audio-mnist,cls,1077,100.0,0.0018600664334371686
2155,audio-mnist,ssh,1077,83.33333333333334,0.24786417186260223
2156,audio-mnist,cls,1078,100.0,0.003847930347546935
2157,audio-mnist,ssh,1078,81.25,0.2927239239215851
2158,audio-mnist,cls,1079,100.0,0.004921083804219961
2159,audio-mnist,ssh,1079,81.25,0.2659808099269867
2160,audio-mnist,cls,1080,100.0,0.0023773934226483107
2161,audio-mnist,ssh,1080,80.20833333333334,0.2566632926464081
2162,audio-mnist,cls,1081,100.0,0.005087124649435282
2163,audio-mnist,ssh,1081,80.20833333333334,0.29922279715538025
2164,audio-mnist,cls,1082,100.0,0.002599549712613225
2165,audio-mnist,ssh,1082,86.45833333333334,0.2169836163520813
2166,audio-mnist,cls,1083,100.0,0.0028989489655941725
2167,audio-mnist,ssh,1083,79.16666666666666,0.2912091612815857
2168,audio-mnist,cls,1084,100.0,0.0011643815087154508
2169,audio-mnist,ssh,1084,85.41666666666666,0.23211093246936798
2170,audio-mnist,cls,1085,100.0,0.0019160141237080097
2171,audio-mnist,ssh,1085,84.375,0.22032378613948822
2172,audio-mnist,cls,1086,100.0,0.013946089893579483
2173,audio-mnist,ssh,1086,83.33333333333334,0.23660989105701447
2174,audio-mnist,cls,1087,100.0,0.004474223125725985
2175,audio-mnist,ssh,1087,85.41666666666666,0.24014149606227875
2176,audio-mnist,cls,1088,100.0,0.003452106611803174
2177,audio-mnist,ssh,1088,81.25,0.23250870406627655
2178,audio-mnist,cls,1089,100.0,0.0061078500002622604
2179,audio-mnist,ssh,1089,82.29166666666666,0.3525485098361969
2180,audio-mnist,cls,1090,100.0,0.0010056288447231054
2181,audio-mnist,ssh,1090,85.41666666666666,0.20417547225952148
2182,audio-mnist,cls,1091,100.0,0.002813139697536826
2183,audio-mnist,ssh,1091,83.33333333333334,0.23292261362075806
2184,audio-mnist,cls,1092,100.0,0.006605806294828653
2185,audio-mnist,ssh,1092,81.25,0.27719995379447937
2186,audio-mnist,cls,1093,100.0,0.002199697308242321
2187,audio-mnist,ssh,1093,83.33333333333334,0.27802565693855286
2188,audio-mnist,cls,1094,100.0,0.0022478115279227495
2189,audio-mnist,ssh,1094,89.58333333333334,0.2028433084487915
2190,audio-mnist,cls,1095,100.0,0.004592189099639654
2191,audio-mnist,ssh,1095,79.16666666666666,0.3093728721141815
2192,audio-mnist,cls,1096,100.0,0.006629322189837694
2193,audio-mnist,ssh,1096,80.20833333333334,0.2736540138721466
2194,audio-mnist,cls,1097,98.95833333333334,0.020011724904179573
2195,audio-mnist,ssh,1097,81.25,0.19876866042613983
2196,audio-mnist,cls,1098,100.0,0.0018130388343706727
2197,audio-mnist,ssh,1098,75.0,0.31943804025650024
2198,audio-mnist,cls,1099,100.0,0.0034829284995794296
2199,audio-mnist,ssh,1099,89.58333333333334,0.21122585237026215
2200,audio-mnist,cls,1100,100.0,0.0016616933280602098
2201,audio-mnist,ssh,1100,81.25,0.26993897557258606
2202,audio-mnist,cls,1101,100.0,0.009102548472583294
2203,audio-mnist,ssh,1101,81.25,0.3115833103656769
2204,audio-mnist,cls,1102,100.0,0.0079049002379179
2205,audio-mnist,ssh,1102,78.125,0.27545684576034546
2206,audio-mnist,cls,1103,100.0,0.003818199038505554
2207,audio-mnist,ssh,1103,81.25,0.26143500208854675
2208,audio-mnist,cls,1104,98.95833333333334,0.02457328885793686
2209,audio-mnist,ssh,1104,82.29166666666666,0.2638491094112396
2210,audio-mnist,cls,1105,100.0,0.0034882482141256332
2211,audio-mnist,ssh,1105,81.25,0.25177475810050964
2212,audio-mnist,cls,1106,100.0,0.0038174984510987997
2213,audio-mnist,ssh,1106,79.16666666666666,0.2950241267681122
2214,audio-mnist,cls,1107,100.0,0.0049026282504200935
2215,audio-mnist,ssh,1107,82.29166666666666,0.2737128436565399
2216,audio-mnist,cls,1108,100.0,0.002545384457334876
2217,audio-mnist,ssh,1108,87.5,0.1829298585653305
2218,audio-mnist,cls,1109,100.0,0.003234361531212926
2219,audio-mnist,ssh,1109,81.25,0.2404954433441162
2220,audio-mnist,cls,1110,100.0,0.005625471472740173
2221,audio-mnist,ssh,1110,85.41666666666666,0.1846996396780014
2222,audio-mnist,cls,1111,100.0,0.004174367990344763
2223,audio-mnist,ssh,1111,81.25,0.3072606027126312
2224,audio-mnist,cls,1112,100.0,0.0074362787418067455
2225,audio-mnist,ssh,1112,82.29166666666666,0.2609756588935852
2226,audio-mnist,cls,1113,100.0,0.004095566459000111
2227,audio-mnist,ssh,1113,81.25,0.24008671939373016
2228,audio-mnist,cls,1114,100.0,0.006472588982433081
2229,audio-mnist,ssh,1114,78.125,0.30385181307792664
2230,audio-mnist,cls,1115,100.0,0.004456209484487772
2231,audio-mnist,ssh,1115,79.16666666666666,0.23313559591770172
2232,audio-mnist,cls,1116,100.0,0.004278632812201977
2233,audio-mnist,ssh,1116,83.33333333333334,0.2537290155887604
2234,audio-mnist,cls,1117,100.0,0.004196758847683668
2235,audio-mnist,ssh,1117,79.16666666666666,0.29536888003349304
2236,audio-mnist,cls,1118,100.0,0.003270078217610717
2237,audio-mnist,ssh,1118,72.91666666666666,0.29637229442596436
2238,audio-mnist,cls,1119,100.0,0.00314363744109869
2239,audio-mnist,ssh,1119,83.33333333333334,0.2559977173805237
2240,audio-mnist,cls,1120,100.0,0.0016910425620153546
2241,audio-mnist,ssh,1120,84.375,0.23993085324764252
2242,audio-mnist,cls,1121,98.95833333333334,0.012821473181247711
2243,audio-mnist,ssh,1121,83.33333333333334,0.2664124667644501
2244,audio-mnist,cls,1122,100.0,0.00283173774369061
2245,audio-mnist,ssh,1122,81.25,0.22920368611812592
2246,audio-mnist,cls,1123,100.0,0.007019734475761652
2247,audio-mnist,ssh,1123,85.41666666666666,0.2665020525455475
2248,audio-mnist,cls,1124,100.0,0.0032872483134269714
2249,audio-mnist,ssh,1124,81.25,0.23507417738437653
2250,audio-mnist,cls,1125,100.0,0.001071023172698915
2251,audio-mnist,ssh,1125,85.41666666666666,0.22938232123851776
2252,audio-mnist,cls,1126,100.0,0.004861793015152216
2253,audio-mnist,ssh,1126,87.5,0.17306353151798248
2254,audio-mnist,cls,1127,100.0,0.002324287546798587
2255,audio-mnist,ssh,1127,86.45833333333334,0.22665786743164062
2256,audio-mnist,cls,1128,100.0,0.0017737937159836292
2257,audio-mnist,ssh,1128,83.33333333333334,0.22144459187984467
2258,audio-mnist,cls,1129,100.0,0.004643507767468691
2259,audio-mnist,ssh,1129,80.20833333333334,0.26323941349983215
2260,audio-mnist,cls,1130,100.0,0.0018219888443127275
2261,audio-mnist,ssh,1130,85.41666666666666,0.19104821979999542
2262,audio-mnist,cls,1131,100.0,0.0088193966075778
2263,audio-mnist,ssh,1131,86.45833333333334,0.20622886717319489
2264,audio-mnist,cls,1132,97.91666666666666,0.023900074884295464
2265,audio-mnist,ssh,1132,81.25,0.2519301474094391
2266,audio-mnist,cls,1133,100.0,0.004591727629303932
2267,audio-mnist,ssh,1133,78.125,0.26558637619018555
2268,audio-mnist,cls,1134,100.0,0.0044290851801633835
2269,audio-mnist,ssh,1134,80.20833333333334,0.21995718777179718
2270,audio-mnist,cls,1135,100.0,0.0012052421225234866
2271,audio-mnist,ssh,1135,86.45833333333334,0.20423592627048492
2272,audio-mnist,cls,1136,100.0,0.0041242376901209354
2273,audio-mnist,ssh,1136,81.25,0.2881026566028595
2274,audio-mnist,cls,1137,97.91666666666666,0.028351912274956703
2275,audio-mnist,ssh,1137,78.125,0.30009353160858154
2276,audio-mnist,cls,1138,100.0,0.00555309047922492
2277,audio-mnist,ssh,1138,81.25,0.26463040709495544
2278,audio-mnist,cls,1139,100.0,0.003207787638530135
2279,audio-mnist,ssh,1139,83.33333333333334,0.2558478116989136
2280,audio-mnist,cls,1140,100.0,0.002979227574542165
2281,audio-mnist,ssh,1140,77.08333333333334,0.27367088198661804
2282,audio-mnist,cls,1141,100.0,0.014014977030456066
2283,audio-mnist,ssh,1141,87.5,0.21160300076007843
2284,audio-mnist,cls,1142,98.95833333333334,0.029039433225989342
2285,audio-mnist,ssh,1142,79.16666666666666,0.2832276523113251
2286,audio-mnist,cls,1143,98.95833333333334,0.015471548773348331
2287,audio-mnist,ssh,1143,86.45833333333334,0.2225692868232727
2288,audio-mnist,cls,1144,100.0,0.0034853199031203985
2289,audio-mnist,ssh,1144,85.41666666666666,0.2051391452550888
2290,audio-mnist,cls,1145,100.0,0.004326225724071264
2291,audio-mnist,ssh,1145,85.41666666666666,0.25957736372947693
2292,audio-mnist,cls,1146,100.0,0.01006380096077919
2293,audio-mnist,ssh,1146,87.5,0.22538922727108002
2294,audio-mnist,cls,1147,100.0,0.017722757533192635
2295,audio-mnist,ssh,1147,76.04166666666666,0.30206581950187683
2296,audio-mnist,cls,1148,98.95833333333334,0.0295023862272501
2297,audio-mnist,ssh,1148,76.04166666666666,0.27354636788368225
2298,audio-mnist,cls,1149,100.0,0.0026686033234000206
2299,audio-mnist,ssh,1149,82.29166666666666,0.2450646162033081
2300,audio-mnist,cls,1150,100.0,0.011696137487888336
2301,audio-mnist,ssh,1150,86.45833333333334,0.2554128170013428
2302,audio-mnist,cls,1151,100.0,0.004146030638366938
2303,audio-mnist,ssh,1151,81.25,0.2809135615825653
2304,audio-mnist,cls,1152,100.0,0.010511454194784164
2305,audio-mnist,ssh,1152,89.58333333333334,0.21087872982025146
2306,audio-mnist,cls,1153,100.0,0.023471863940358162
2307,audio-mnist,ssh,1153,83.33333333333334,0.25034764409065247
2308,audio-mnist,cls,1154,100.0,0.007232004776597023
2309,audio-mnist,ssh,1154,87.5,0.21957512199878693
2310,audio-mnist,cls,1155,100.0,0.0012832572683691978
2311,audio-mnist,ssh,1155,87.5,0.2650545537471771
2312,audio-mnist,cls,1156,100.0,0.011109251528978348
2313,audio-mnist,ssh,1156,78.125,0.3081158697605133
2314,audio-mnist,cls,1157,100.0,0.009505943395197392
2315,audio-mnist,ssh,1157,87.5,0.21903152763843536
2316,audio-mnist,cls,1158,100.0,0.0022282253485172987
2317,audio-mnist,ssh,1158,88.54166666666666,0.21433430910110474
2318,audio-mnist,cls,1159,100.0,0.005045238882303238
2319,audio-mnist,ssh,1159,79.16666666666666,0.3157908022403717
2320,audio-mnist,cls,1160,100.0,0.0022131730802357197
2321,audio-mnist,ssh,1160,82.29166666666666,0.27036288380622864
2322,audio-mnist,cls,1161,100.0,0.004588858690112829
2323,audio-mnist,ssh,1161,88.54166666666666,0.18558688461780548
2324,audio-mnist,cls,1162,100.0,0.005459919106215239
2325,audio-mnist,ssh,1162,81.25,0.23070859909057617
2326,audio-mnist,cls,1163,100.0,0.0073926616460084915
2327,audio-mnist,ssh,1163,82.29166666666666,0.2831684350967407
2328,audio-mnist,cls,1164,100.0,0.008514758199453354
2329,audio-mnist,ssh,1164,86.45833333333334,0.2217603176832199
2330,audio-mnist,cls,1165,100.0,0.0027975488919764757
2331,audio-mnist,ssh,1165,87.5,0.20682883262634277
2332,audio-mnist,cls,1166,100.0,0.003910129424184561
2333,audio-mnist,ssh,1166,81.25,0.29424795508384705
2334,audio-mnist,cls,1167,100.0,0.014637313783168793
2335,audio-mnist,ssh,1167,83.33333333333334,0.2522512972354889
2336,audio-mnist,cls,1168,100.0,0.005399675574153662
2337,audio-mnist,ssh,1168,78.125,0.2991521954536438
2338,audio-mnist,cls,1169,100.0,0.002215009182691574
2339,audio-mnist,ssh,1169,80.20833333333334,0.26413923501968384
2340,audio-mnist,cls,1170,100.0,0.0031172458548098803
2341,audio-mnist,ssh,1170,79.16666666666666,0.22405320405960083
2342,audio-mnist,cls,1171,100.0,0.006122705060988665
2343,audio-mnist,ssh,1171,86.45833333333334,0.2621748745441437
2344,audio-mnist,cls,1172,100.0,0.014744441956281662
2345,audio-mnist,ssh,1172,84.375,0.260899156332016
2346,audio-mnist,cls,1173,100.0,0.005144920665770769
2347,audio-mnist,ssh,1173,83.33333333333334,0.2434462159872055
2348,audio-mnist,cls,1174,100.0,0.0014538522809743881
2349,audio-mnist,ssh,1174,79.16666666666666,0.29816463589668274
2350,audio-mnist,cls,1175,100.0,0.0037980417255312204
2351,audio-mnist,ssh,1175,86.45833333333334,0.22204329073429108
2352,audio-mnist,cls,1176,100.0,0.0020007684361189604
2353,audio-mnist,ssh,1176,81.25,0.26157376170158386
2354,audio-mnist,cls,1177,100.0,0.0029016658663749695
2355,audio-mnist,ssh,1177,81.25,0.21144568920135498
2356,audio-mnist,cls,1178,100.0,0.0018144248751923442
2357,audio-mnist,ssh,1178,87.5,0.1843540221452713
2358,audio-mnist,cls,1179,100.0,0.002389743458479643
2359,audio-mnist,ssh,1179,83.33333333333334,0.20893120765686035
2360,audio-mnist,cls,1180,100.0,0.008524837903678417
2361,audio-mnist,ssh,1180,88.54166666666666,0.14622743427753448
2362,audio-mnist,cls,1181,100.0,0.001780144521035254
2363,audio-mnist,ssh,1181,84.375,0.21327464282512665
2364,audio-mnist,cls,1182,100.0,0.008996265940368176
2365,audio-mnist,ssh,1182,88.54166666666666,0.18449217081069946
2366,audio-mnist,cls,1183,100.0,0.008933388628065586
2367,audio-mnist,ssh,1183,83.33333333333334,0.22811470925807953
2368,audio-mnist,cls,1184,100.0,0.0029347522649914026
2369,audio-mnist,ssh,1184,73.95833333333334,0.31061145663261414
2370,audio-mnist,cls,1185,100.0,0.001149224117398262
2371,audio-mnist,ssh,1185,80.20833333333334,0.2289365530014038
2372,audio-mnist,cls,1186,100.0,0.0076386635191738605
2373,audio-mnist,ssh,1186,87.5,0.186817467212677
2374,audio-mnist,cls,1187,100.0,0.0026325637008994818
2375,audio-mnist,ssh,1187,82.29166666666666,0.2578807473182678
2376,audio-mnist,cls,1188,100.0,0.00220445916056633
2377,audio-mnist,ssh,1188,80.20833333333334,0.25049325823783875
2378,audio-mnist,cls,1189,100.0,0.006731508765369654
2379,audio-mnist,ssh,1189,87.5,0.19618690013885498
2380,audio-mnist,cls,1190,100.0,0.0027313129976391792
2381,audio-mnist,ssh,1190,82.29166666666666,0.22559314966201782
2382,audio-mnist,cls,1191,100.0,0.0040786429308354855
2383,audio-mnist,ssh,1191,83.33333333333334,0.22283130884170532
2384,audio-mnist,cls,1192,100.0,0.0016469716792926192
2385,audio-mnist,ssh,1192,89.58333333333334,0.18952427804470062
2386,audio-mnist,cls,1193,100.0,0.001365375705063343
2387,audio-mnist,ssh,1193,87.5,0.2114269733428955
2388,audio-mnist,cls,1194,100.0,0.0042911674827337265
2389,audio-mnist,ssh,1194,81.25,0.24705828726291656
2390,audio-mnist,cls,1195,100.0,0.008820558898150921
2391,audio-mnist,ssh,1195,84.375,0.2839243412017822
2392,audio-mnist,cls,1196,100.0,0.00146009202580899
2393,audio-mnist,ssh,1196,85.41666666666666,0.2219020575284958
2394,audio-mnist,cls,1197,100.0,0.0023251723032444715
2395,audio-mnist,ssh,1197,78.125,0.29979923367500305
2396,audio-mnist,cls,1198,100.0,0.0014835605397820473
2397,audio-mnist,ssh,1198,79.16666666666666,0.2679818272590637
2398,audio-mnist,cls,1199,100.0,0.0029224383179098368
2399,audio-mnist,ssh,1199,80.20833333333334,0.27086037397384644
2400,audio-mnist,cls,1200,100.0,0.003248939523473382
2401,audio-mnist,ssh,1200,82.29166666666666,0.2239406257867813
2402,audio-mnist,cls,1201,100.0,0.0021103036124259233
2403,audio-mnist,ssh,1201,85.41666666666666,0.24440616369247437
2404,audio-mnist,cls,1202,100.0,0.0033340100198984146
2405,audio-mnist,ssh,1202,79.16666666666666,0.2403840273618698
2406,audio-mnist,cls,1203,100.0,0.003301201155409217
2407,audio-mnist,ssh,1203,84.375,0.19846604764461517
2408,audio-mnist,cls,1204,100.0,0.0075326766818761826
2409,audio-mnist,ssh,1204,84.375,0.23324991762638092
2410,audio-mnist,cls,1205,100.0,0.002540422137826681
2411,audio-mnist,ssh,1205,83.33333333333334,0.22297650575637817
2412,audio-mnist,cls,1206,100.0,0.0029775407165288925
2413,audio-mnist,ssh,1206,82.29166666666666,0.21075858175754547
2414,audio-mnist,cls,1207,100.0,0.0020983556751161814
2415,audio-mnist,ssh,1207,86.45833333333334,0.22498665750026703
2416,audio-mnist,cls,1208,100.0,0.001467424095608294
2417,audio-mnist,ssh,1208,78.125,0.2576620578765869
2418,audio-mnist,cls,1209,100.0,0.002509139245375991
2419,audio-mnist,ssh,1209,81.25,0.27276673913002014
2420,audio-mnist,cls,1210,100.0,0.0015293896431103349
2421,audio-mnist,ssh,1210,81.25,0.2609526813030243
2422,audio-mnist,cls,1211,100.0,0.001045132172293961
2423,audio-mnist,ssh,1211,84.375,0.2772214114665985
2424,audio-mnist,cls,1212,100.0,0.002728165127336979
2425,audio-mnist,ssh,1212,83.33333333333334,0.23046334087848663
2426,audio-mnist,cls,1213,100.0,0.003192336531355977
2427,audio-mnist,ssh,1213,81.25,0.2600043714046478
2428,audio-mnist,cls,1214,100.0,0.0035527695436030626
2429,audio-mnist,ssh,1214,80.20833333333334,0.260196715593338
2430,audio-mnist,cls,1215,100.0,0.004266948439180851
2431,audio-mnist,ssh,1215,85.41666666666666,0.20289291441440582
2432,audio-mnist,cls,1216,100.0,0.0019207970472052693
2433,audio-mnist,ssh,1216,87.5,0.25172659754753113
2434,audio-mnist,cls,1217,100.0,0.002733746310696006
2435,audio-mnist,ssh,1217,88.54166666666666,0.19210423529148102
2436,audio-mnist,cls,1218,100.0,0.001642068731598556
